Query ID;Query;Retrieved Passage ID;Document Title;Position;Cosine Similarity;Relevance Score;Hits@3;MRR@3;Precision@3
39;Währungsrechner ohne App öffnen Android;2;Currency Converter.txt;877-1174;0.8422036215174932;1;;;
39;Währungsrechner ohne App öffnen Android;3;Currency Converter.txt;1127-1423;0.814157447746239;1;;;
40;George Profil Währungsrechner Zugriff;1;Currency Converter.txt;0-296;0.8648076947919001;1;1;1.0;1.0
40;George Profil Währungsrechner Zugriff;2;Currency Converter.txt;483-781;0.8640507478011098;1;;;
40;George Profil Währungsrechner Zugriff;3;Currency Converter.txt;255-553;0.8613685172227514;1;;;
41;Wo befindet sich der Währungsrechner in George?;1;Currency Converter.txt;255-553;0.8475458945776043;1;1;1.0;1.0
41;Wo befindet sich der Währungsrechner in George?;2;Currency Converter.txt;877-1174;0.843369619444298;1;;;
41;Wo befindet sich der Währungsrechner in George?;3;Currency Converter.txt;586-878;0.8417603458950476;1;;;
42;Wie kann ich einen Geldbetrag in eine andere Währung umrechnen?;1;Currency Converter.txt;586-878;0.8365227985573895;1;1;1.0;1.0
42;Wie kann ich einen Geldbetrag in eine andere Währung umrechnen?;2;Currency Converter.txt;681-934;0.8269228296374493;1;;;
42;Wie kann ich einen Geldbetrag in eine andere Währung umrechnen?;3;Currency Converter.txt;483-781;0.8241177896465399;1;;;
43;Wie funktioniert der Schnellzugriff auf den Währungsrechner über das App-Symbol?;1;Currency Converter.txt;1029-1324;0.8446023211661369;1;1;1.0;1.0
43;Wie funktioniert der Schnellzugriff auf den Währungsrechner über das App-Symbol?;2;Currency Converter.txt;1127-1423;0.8366050733245709;1;;;
43;Wie funktioniert der Schnellzugriff auf den Währungsrechner über das App-Symbol?;3;Currency Converter.txt;877-1174;0.8348713602571773;1;;;
44;Ist der Währungsrechner bei Android ohne App-Start nutzbar?;1;Currency Converter.txt;1029-1324;0.8382495026547869;1;1;1.0;1.0
44;Ist der Währungsrechner bei Android ohne App-Start nutzbar?;2;Currency Converter.txt;877-1174;0.8226306320270773;1;;;
44;Ist der Währungsrechner bei Android ohne App-Start nutzbar?;3;Currency Converter.txt;1127-1423;0.7997693125932419;1;;;
45;Wie greife ich im George-Profil auf den Währungsrechner zu?;1;Currency Converter.txt;255-553;0.8646835906314903;1;1;1.0;1.0
45;Wie greife ich im George-Profil auf den Währungsrechner zu?;2;Currency Converter.txt;483-781;0.8592490215054194;1;;;
45;Wie greife ich im George-Profil auf den Währungsrechner zu?;3;Currency Converter.txt;356-652;0.8587571428143499;1;;;
46;Wie kann man den Dunkel-Modus in der George-App aktivieren?;1;How to Use George in Dark Mode.txt;1343-1636;0.871140936459202;1;1;1.0;1.0
46;Wie kann man den Dunkel-Modus in der George-App aktivieren?;2;How to Use George in Dark Mode.txt;426-724;0.866087620397846;1;;;
46;Wie kann man den Dunkel-Modus in der George-App aktivieren?;3;How to Use George in Dark Mode.txt;173-472;0.8628040784480951;1;;;
47;Welche Schritte sind nötig, um die Bildschirmdarstellung in der Android-Version von George zu;1;Get Started with the George App on a New Device (George ID).txt;5393-5688;0.79192025477278;1;1;1.0;1.0
47;Welche Schritte sind nötig, um die Bildschirmdarstellung in der Android-Version von George zu;2;How to Use George in Dark Mode.txt;1031-1328;0.7913586657923543;1;;;
47;Welche Schritte sind nötig, um die Bildschirmdarstellung in der Android-Version von George zu;3;Get Started with the George App on a New Device (George ID).txt;2988-3285;0.788186683996825;1;;;
48;ändern?;1;Currency Converter.txt;1332-1610;0.7842448239121771;1;1;1.0;1.0
48;ändern?;2;How and Where You Receive Notifications.txt;3946-4243;0.7808525367398989;1;;;
48;ändern?;3;How to Change George's Language.txt;2881-3143;0.7792358222932312;1;;;
49;Welche Optionen bietet die iOS-App zur Anpassung des Erscheinungsbildes?;1;How to Change Your App Icon.txt;978-1274;0.805314278685106;1;1;1.0;1.0
49;Welche Optionen bietet die iOS-App zur Anpassung des Erscheinungsbildes?;2;How to Change Your App Icon.txt;781-1080;0.7902768736853568;1;;;
49;Welche Optionen bietet die iOS-App zur Anpassung des Erscheinungsbildes?;3;How to Change Your App Icon.txt;679-977;0.7898994313334736;1;;;
50;Was passiert, wenn man die Geräteeinstellungen für den Dunkel-Modus übernimmt?;1;How to Use George in Dark Mode.txt;1343-1636;0.8143257472940757;1;1;1.0;1.0
50;Was passiert, wenn man die Geräteeinstellungen für den Dunkel-Modus übernimmt?;2;How to Use George in Dark Mode.txt;1845-2144;0.8061552125571873;1;;;
50;Was passiert, wenn man die Geräteeinstellungen für den Dunkel-Modus übernimmt?;3;How to Use George in Dark Mode.txt;1739-2038;0.7933050082844616;1;;;
51;Wo in den Einstellungen findet man die Auswahl zwischen Hell- und Dunkel-Modus?;1;How to Use George in Dark Mode.txt;1845-2144;0.8257270605800614;1;1;1.0;1.0
51;Wo in den Einstellungen findet man die Auswahl zwischen Hell- und Dunkel-Modus?;2;How to Use George in Dark Mode.txt;1343-1636;0.8108216071251216;1;;;
51;Wo in den Einstellungen findet man die Auswahl zwischen Hell- und Dunkel-Modus?;3;How to Use George in Dark Mode.txt;1954-2214;0.8063503209643388;1;;;
52;George App Dunkel-Modus einschalten Anleitung;1;How to Use George in Dark Mode.txt;1343-1636;0.8423813167244582;1;1;1.0;1.0
52;George App Dunkel-Modus einschalten Anleitung;2;How to Use George in Dark Mode.txt;327-622;0.8379738641406997;1;;;
52;George App Dunkel-Modus einschalten Anleitung;3;How to Use George in Dark Mode.txt;2125-2420;0.8349307213112482;1;;;
53;Darstellung ändern Android George App;1;How to Use George in Dark Mode.txt;426-724;0.8472525099443491;1;1;1.0;1.0
53;Darstellung ändern Android George App;2;How to Use George in Dark Mode.txt;623-827;0.846032666841442;1;;;
53;Darstellung ändern Android George App;3;How to Change Your App Icon.txt;1352-1647;0.838148373744903;1;;;
54;Dunkel-Modus iPhone George App konfigurieren;1;How to Use George in Dark Mode.txt;1343-1636;0.8574557109358077;1;1;1.0;1.0
54;Dunkel-Modus iPhone George App konfigurieren;2;How to Use George in Dark Mode.txt;623-827;0.8551016572085653;1;;;
54;Dunkel-Modus iPhone George App konfigurieren;3;How to Use George in Dark Mode.txt;426-724;0.8543730059392043;1;;;
55;George App übernimmt Geräteeinstellungen für Darstellung;1;How to Use George in Dark Mode.txt;426-724;0.8364774679194387;1;1;1.0;1.0
55;George App übernimmt Geräteeinstellungen für Darstellung;2;How to Use George in Dark Mode.txt;623-827;0.831747459392896;1;;;
55;George App übernimmt Geräteeinstellungen für Darstellung;3;How to Use George in Dark Mode.txt;2125-2420;0.8315440236116308;1;;;
56;Dunkel- oder Hellmodus Auswahl in den Einstellungen George;1;How to Use George in Dark Mode.txt;1343-1636;0.8722375021926764;1;1;1.0;1.0
56;Dunkel- oder Hellmodus Auswahl in den Einstellungen George;2;How to Use George in Dark Mode.txt;327-622;0.868287104464416;1;;;
56;Dunkel- oder Hellmodus Auswahl in den Einstellungen George;3;How to Use George in Dark Mode.txt;2125-2420;0.8678472554707203;1;;;
57;George Sprache ändern Anleitung;1;How to Change George's Language.txt;2881-3143;0.8710235563075979;1;1;1.0;1.0
57;George Sprache ändern Anleitung;2;How to Change George's Language.txt;1044-1340;0.8638181507629165;1;;;
57;George Sprache ändern Anleitung;3;How to Change George's Language.txt;2175-2473;0.8636396785350047;1;;;
58;Verfügbare Sprachen in George App;1;How to Change George's Language.txt;178-476;0.8732309775198687;1;1;1.0;1.0
58;Verfügbare Sprachen in George App;2;How to Change George's Language.txt;1916-2189;0.8551452495922772;1;;;
58;Verfügbare Sprachen in George App;3;How to Change George's Language.txt;1997-2296;0.8486917773629471;1;;;
59;Unterschied Browser- und App-Spracheinstellungen George;1;How to Change George's Language.txt;2474-2772;0.8781738635279182;1;1;1.0;1.0
59;Unterschied Browser- und App-Spracheinstellungen George;2;How to Change George's Language.txt;1997-2296;0.861582707620513;1;;;
59;Unterschied Browser- und App-Spracheinstellungen George;3;How to Change George's Language.txt;178-476;0.8582764384483684;1;;;
60;KI-unterstützte Sprachen in George;1;How to Change George's Language.txt;178-476;0.836779259352881;1;1;1.0;1.0
60;KI-unterstützte Sprachen in George;2;How to Change George's Language.txt;2881-3143;0.825338047989123;1;;;
60;KI-unterstützte Sprachen in George;3;How to Change George's Language.txt;2175-2473;0.8217967650662856;1;;;
61;Einfluss Spracheinstellung auf Vertragssprache George;1;How to Change George's Language.txt;2881-3143;0.8416204129063077;1;1;1.0;1.0
61;Einfluss Spracheinstellung auf Vertragssprache George;2;How and Where You Receive Notifications.txt;3946-4243;0.8387899590317593;1;;;
61;Einfluss Spracheinstellung auf Vertragssprache George;3;How to Open a New Savings Account.txt;6167-6466;0.8358138347026296;1;;;
62;Wie ändere ich die Sprache in der George App?;1;How to Change George's Language.txt;178-476;0.8756222407822234;1;1;1.0;1.0
62;Wie ändere ich die Sprache in der George App?;2;How to Change George's Language.txt;1916-2189;0.8705046688235182;1;;;
62;Wie ändere ich die Sprache in der George App?;3;How to Change George's Language.txt;1718-2015;0.8677909078589457;1;;;
63;Welche Sprachen unterstützt George?;1;How to Change George's Language.txt;178-476;0.8450895944038816;1;1;1.0;1.0
63;Welche Sprachen unterstützt George?;2;How to Change George's Language.txt;2881-3143;0.828461431875275;1;;;
63;Welche Sprachen unterstützt George?;3;How to Change George's Language.txt;2175-2473;0.8280724291047643;1;;;
64;Welche Sprachoptionen gibt es in der George Webversion?;1;How to Change George's Language.txt;2474-2772;0.8530943601889343;1;1;1.0;1.0
64;Welche Sprachoptionen gibt es in der George Webversion?;2;How to Change George's Language.txt;2297-2588;0.8423869234992695;1;;;
64;Welche Sprachoptionen gibt es in der George Webversion?;3;How to Change George's Language.txt;2577-2873;0.8381238272345385;1;;;
65;Was sind KI-übersetzte Sprachen bei George?;1;How to Change George's Language.txt;178-476;0.8159539166149608;1;1;1.0;1.0
65;Was sind KI-übersetzte Sprachen bei George?;2;How to Change George's Language.txt;2881-3143;0.8096205692209056;1;;;
65;Was sind KI-übersetzte Sprachen bei George?;3;How to Change George's Language.txt;2175-2473;0.8091645498053708;1;;;
66;Hat die George-Spracheinstellung Auswirkungen auf Vertragsdetails?;1;How and Where You Receive Notifications.txt;3946-4243;0.8038214536561638;1;1;1.0;1.0
66;Hat die George-Spracheinstellung Auswirkungen auf Vertragsdetails?;2;How to Open a New Savings Account.txt;6167-6466;0.8004084668607211;1;;;
66;Hat die George-Spracheinstellung Auswirkungen auf Vertragsdetails?;3;General Bank Messages.txt;2316-2614;0.7987236935157078;1;;;
67;Wie funktioniert ein autorisierter Anruf in der George App?;1;Get Started with the George App on a New Device (George ID).txt;5592-5887;0.8447925719947122;1;1;1.0;1.0
67;Wie funktioniert ein autorisierter Anruf in der George App?;2;Get Started with the George App on a New Device (George ID).txt;5491-5788;0.8458335847831089;1;;;
67;Wie funktioniert ein autorisierter Anruf in der George App?;3;Get Started with the George App on a New Device (George ID).txt;2078-2374;0.8417895672576434;1;;;
68;Welche Schritte sind notwendig, um über George einen Anruf zu starten?;1;Authorised Call.txt;611-909;0.8379917001066979;1;1;1.0;1.0
68;Welche Schritte sind notwendig, um über George einen Anruf zu starten?;2;Authorised Call.txt;933-1229;0.8343446201607618;1;;;
68;Welche Schritte sind notwendig, um über George einen Anruf zu starten?;3;George Help: Get Started with the George App on a New Device (s Identity).txt;1602-1900;0.8312164589172524;1;;;
69;Welche Themen können beim autorisierten Anruf ausgewählt werden?;1;Authorised Call.txt;1030-1325;0.8090127149914194;1;1;1.0;1.0
69;Welche Themen können beim autorisierten Anruf ausgewählt werden?;2;Message Your Advisor.txt;2504-2803;0.800648455440281;1;;;
69;Welche Themen können beim autorisierten Anruf ausgewählt werden?;3;Authorised Call.txt;933-1229;0.7986025568194117;1;;;
70;Was passiert, wenn man über die George App anruft?;1;Get Started with the George App on a New Device (George ID).txt;3188-3409;0.8287332145972904;1;1;1.0;1.0
70;Was passiert, wenn man über die George App anruft?;2;Get Started with the George App on a New Device (George ID).txt;2181-2473;0.8287024622316326;1;;;
70;Was passiert, wenn man über die George App anruft?;3;George Help: Get Started with the George App on a New Device (s Identity).txt;2197-2492;0.8280860165483002;1;;;
71;Ist ein autorisierter Anruf auch über den Webbrowser möglich?;1;Credit Card Notifications from George.txt;5397-5690;0.8029198330277683;1;1;1.0;1.0
71;Ist ein autorisierter Anruf auch über den Webbrowser möglich?;2;Authorised Call.txt;910-1120;0.8022478494957316;1;;;
71;Ist ein autorisierter Anruf auch über den Webbrowser möglich?;3;Message Your Advisor.txt;2407-2702;0.7922046724800194;1;;;
72;autorisierter Anruf George App Funktion;1;Get Started with the George App on a New Device (George ID).txt;5491-5788;0.8527583140447944;1;1;1.0;1.0
72;autorisierter Anruf George App Funktion;2;Get Started with the George App on a New Device (George ID).txt;2181-2473;0.8526715063070718;1;;;
72;autorisierter Anruf George App Funktion;3;George Help: Get Started with the George App on a New Device (s Identity).txt;9583-9879;0.8517342588903918;1;;;
73;Anruf starten über George App;1;Get Started with the George App on a New Device (George ID).txt;2181-2473;0.8710461160209273;1;1;1.0;1.0
73;Anruf starten über George App;2;George Help: Get Started with the George App on a New Device (s Identity).txt;9583-9879;0.8700816502343531;1;;;
73;Anruf starten über George App;3;Get Started with the George App on a New Device (George ID).txt;5592-5887;0.8688621921702001;1;;;
74;Themenauswahl autorisierter Anruf;1;George Help: Get Started with the George App on a New Device (s Identity).txt;8090-8387;0.8050179811977842;1;1;1.0;1.0
