Query ID;Query;Retrieved Passage ID;Document Title;Position;Cosine Similarity;Relevance Score;Hits@3;MRR@3;Precision@3
18;Für welche Themen kann man Benachrichtigungen in George erhalten?;2;Wo und wie Sie Benachrichtigungen erhalten.txt;575-869;0.9008215293151456;1;;;
18;Für welche Themen kann man Benachrichtigungen in George erhalten?;3;Benachrichtigungen von George.txt;1536-1802;0.9006207536698779;1;;;
19;Benachrichtigungsthemen bei George bearbeiten;1;Wo und wie Sie Benachrichtigungen erhalten.txt;2780-3065;0.9152858151094145;1;1;1.0;1.0
19;Benachrichtigungsthemen bei George bearbeiten;2;Wo und wie Sie Benachrichtigungen erhalten.txt;575-869;0.9079939453413425;1;;;
19;Benachrichtigungsthemen bei George bearbeiten;3;Benachrichtigungen von George.txt;1536-1802;0.8997339700108788;1;;;
20;Wie informiert George über Kontobewegungen?;1;Wo und wie Sie Benachrichtigungen erhalten.txt;3009-3294;0.901710158398413;1;1;1.0;1.0
20;Wie informiert George über Kontobewegungen?;2;Wo und wie Sie Benachrichtigungen erhalten.txt;1834-2123;0.8968179643533556;1;;;
20;Wie informiert George über Kontobewegungen?;3;Wo und wie Sie Benachrichtigungen erhalten.txt;2124-2422;0.8930837759901087;1;;;
21;George Push bei Transaktionen;1;Transaktionen suchen und finden.txt;2647-2924;0.8712671780363607;1;1;1.0;1.0
21;George Push bei Transaktionen;2;Ihre Sparkonto Übersicht.txt;1917-2214;0.8710232785166356;1;;;
21;George Push bei Transaktionen;3;Transaktionen suchen und finden.txt;1064-1318;0.868481579927999;1;;;
22;Systemeinstellungen für Benachrichtigungen aktivieren;1;Wo und wie Sie Benachrichtigungen erhalten.txt;1500-1709;0.9113114227314829;1;1;1.0;1.0
22;Systemeinstellungen für Benachrichtigungen aktivieren;2;Wo und wie Sie Benachrichtigungen erhalten.txt;1560-1845;0.9084050940353033;1;;;
22;Systemeinstellungen für Benachrichtigungen aktivieren;3;Wo und wie Sie Benachrichtigungen erhalten.txt;1404-1697;0.9039319531259634;1;;;
23;George Benachrichtigungen im Handy aktivieren;1;Benachrichtigungen von George.txt;1536-1802;0.9174689580649893;1;1;1.0;1.0
23;George Benachrichtigungen im Handy aktivieren;2;Wo und wie Sie Benachrichtigungen erhalten.txt;575-869;0.9107285041634218;1;;;
23;George Benachrichtigungen im Handy aktivieren;3;Benachrichtigungen von George.txt;6827-7124;0.9087712473468386;1;;;
24;George Benachrichtigung bei Kartenzahlung mit Fremdwährung;1;Wo und wie Sie Benachrichtigungen erhalten.txt;3109-3397;0.8962223688856246;1;1;1.0;1.0
24;George Benachrichtigung bei Kartenzahlung mit Fremdwährung;2;Wo und wie Sie Benachrichtigungen erhalten.txt;2124-2422;0.8956430518965965;1;;;
24;George Benachrichtigung bei Kartenzahlung mit Fremdwährung;3;Wo und wie Sie Benachrichtigungen erhalten.txt;3009-3294;0.8955809831288938;1;;;
25;Push bei Währungsumrechnung aktivieren;1;Wo und wie Sie Benachrichtigungen erhalten.txt;3223-3519;0.8758907768501374;1;1;1.0;1.0
25;Push bei Währungsumrechnung aktivieren;2;Währungsrechner.txt;1067-1342;0.8606584449520759;1;;;
25;Push bei Währungsumrechnung aktivieren;3;Währungsrechner.txt;372-665;0.8602644644970691;1;;;
26;Wie kann man das App-Symbol in der George App ändern?;1;So ändern Sie Ihr App-Symbol.txt;798-1091;0.9093053725748904;1;1;1.0;1.0
26;Wie kann man das App-Symbol in der George App ändern?;2;So ändern Sie Ihr App-Symbol.txt;696-992;0.9089199898390168;1;;;
26;Wie kann man das App-Symbol in der George App ändern?;3;So ändern Sie Ihr App-Symbol.txt;273-546;0.9021299396235025;1;;;
27;Welche Farboptionen stehen beim Ändern des App-Symbols zur Verfügung?;1;So ändern Sie Ihr App-Symbol.txt;166-463;0.8953583790011905;1;1;1.0;1.0
27;Welche Farboptionen stehen beim Ändern des App-Symbols zur Verfügung?;2;So ändern Sie Ihr App-Symbol.txt;995-1254;0.8862820405596277;1;;;
27;Welche Farboptionen stehen beim Ändern des App-Symbols zur Verfügung?;3;So ändern Sie Ihr App-Symbol.txt;273-546;0.8795891024586417;1;;;
28;Ist das Ändern des App-Symbols auch auf Android möglich?;1;So ändern Sie Ihr App-Symbol.txt;1213-1451;0.8579246998234213;1;1;1.0;1.0
28;Ist das Ändern des App-Symbols auch auf Android möglich?;2;So ändern Sie Ihr App-Symbol.txt;166-463;0.857039899870316;1;;;
28;Ist das Ändern des App-Symbols auch auf Android möglich?;3;So ändern Sie Ihr App-Symbol.txt;636-883;0.8560085058859281;1;;;
29;Wo in der George App befindet sich die Option zum Ändern des App-Symbols?;1;So ändern Sie Ihr App-Symbol.txt;696-992;0.8985027698677241;1;1;1.0;1.0
29;Wo in der George App befindet sich die Option zum Ändern des App-Symbols?;2;So ändern Sie Ihr App-Symbol.txt;798-1091;0.8974822887501985;1;;;
29;Wo in der George App befindet sich die Option zum Ändern des App-Symbols?;3;So ändern Sie Ihr App-Symbol.txt;273-546;0.889826525794305;1;;;
30;Kann das App-Symbol in der George App jederzeit geändert werden?;1;So ändern Sie Ihr App-Symbol.txt;798-1091;0.9002290233909604;1;1;1.0;1.0
30;Kann das App-Symbol in der George App jederzeit geändert werden?;2;So ändern Sie Ihr App-Symbol.txt;166-463;0.8962049102163324;1;;;
30;Kann das App-Symbol in der George App jederzeit geändert werden?;3;So ändern Sie Ihr App-Symbol.txt;273-546;0.89641455880314;1;;;
31;George App Symbol ändern – wie funktioniert das?;1;So ändern Sie Ihr App-Symbol.txt;1306-1593;0.8826772868118753;1;1;1.0;1.0
31;George App Symbol ändern – wie funktioniert das?;2;So ändern Sie Ihr App-Symbol.txt;1063-1348;0.8778654827014898;1;;;
31;George App Symbol ändern – wie funktioniert das?;3;So ändern Sie Ihr App-Symbol.txt;798-1091;0.8771395589750175;1;;;
32;App-Symbol Farben in der George App – welche Auswahl gibt es?;1;So ändern Sie Ihr App-Symbol.txt;273-546;0.9070670096499016;1;1;1.0;1.0
32;App-Symbol Farben in der George App – welche Auswahl gibt es?;2;So ändern Sie Ihr App-Symbol.txt;356-635;0.8942395792738398;1;;;
32;App-Symbol Farben in der George App – welche Auswahl gibt es?;3;So ändern Sie Ihr App-Symbol.txt;166-463;0.8925916474053237;1;;;
33;App-Symbol anpassen – wann wird Android unterstützt?;1;So ändern Sie Ihr App-Symbol.txt;636-883;0.862506393234018;1;1;1.0;1.0
33;App-Symbol anpassen – wann wird Android unterstützt?;2;So ändern Sie Ihr App-Symbol.txt;696-992;0.8536793969313072;1;;;
33;App-Symbol anpassen – wann wird Android unterstützt?;3;So ändern Sie Ihr App-Symbol.txt;166-463;0.8530800594685302;1;;;
34;Menüpfad zum App-Symbol ändern in George – wo finde ich ihn?;1;So ändern Sie Ihr App-Symbol.txt;696-992;0.8978842359762544;1;1;1.0;1.0
34;Menüpfad zum App-Symbol ändern in George – wo finde ich ihn?;2;Georges Sprache ändern.txt;2104-2313;0.8938395484447135;1;;;
34;Menüpfad zum App-Symbol ändern in George – wo finde ich ihn?;3;George im Dunkel-Modus verwenden.txt;661-855;0.8933657216681568;1;;;
35;App-Icon in George App zurücksetzen oder neu wählen – ist das möglich?;1;So ändern Sie Ihr App-Symbol.txt;1306-1593;0.8728186283682995;1;1;1.0;1.0
35;App-Icon in George App zurücksetzen oder neu wählen – ist das möglich?;2;George im Dunkel-Modus verwenden.txt;661-855;0.8718052910618876;1;;;
35;App-Icon in George App zurücksetzen oder neu wählen – ist das möglich?;3;So ändern Sie Ihr App-Symbol.txt;273-546;0.8710761934682225;1;;;
36;Währungsrechner in George finden;1;Währungsrechner.txt;151-433;0.9258853748899034;1;1;1.0;1.0
36;Währungsrechner in George finden;2;Währungsrechner.txt;593-890;0.9095152263317249;1;;;
36;Währungsrechner in George finden;3;Währungsrechner.txt;1446-1732;0.9054596458460115;1;;;
37;Betrag umrechnen in Fremdwährung;1;Währungsrechner.txt;593-890;0.8774386977835995;1;1;1.0;1.0
37;Betrag umrechnen in Fremdwährung;2;Tipps & Tricks für Ihre Suche.txt;4042-4329;0.8720596703676571;1;;;
37;Betrag umrechnen in Fremdwährung;3;Tipps & Tricks für Ihre Suche.txt;3957-4235;0.8546306553833817;1;;;
38;App-Symbol gedrückt halten für Währungsrechner;1;Währungsrechner.txt;1067-1342;0.9123448437386054;1;1;1.0;1.0
38;App-Symbol gedrückt halten für Währungsrechner;2;Währungsrechner.txt;1026-1235;0.9047518619364872;1;;;
38;App-Symbol gedrückt halten für Währungsrechner;3;Währungsrechner.txt;1153-1445;0.9021454513643618;1;;;
39;Währungsrechner ohne App öffnen Android;1;Währungsrechner.txt;1026-1235;0.9292677430219549;1;1;1.0;1.0
39;Währungsrechner ohne App öffnen Android;2;Währungsrechner.txt;1067-1342;0.9233362846550492;1;;;
39;Währungsrechner ohne App öffnen Android;3;Währungsrechner.txt;875-1152;0.8698587923059145;1;;;
40;George Profil Währungsrechner Zugriff;1;Währungsrechner.txt;151-433;0.9104825388490576;1;1;1.0;1.0
40;George Profil Währungsrechner Zugriff;2;Währungsrechner.txt;1446-1732;0.9075829435403875;1;;;
40;George Profil Währungsrechner Zugriff;3;Währungsrechner.txt;372-665;0.9037544338372953;1;;;
41;Wo befindet sich der Währungsrechner in George?;1;Währungsrechner.txt;151-433;0.8955062899836472;1;1;1.0;1.0
41;Wo befindet sich der Währungsrechner in George?;2;Währungsrechner.txt;1446-1732;0.8870989087563934;1;;;
41;Wo befindet sich der Währungsrechner in George?;3;Währungsrechner.txt;593-890;0.8864479284649995;1;;;
42;Wie kann ich einen Geldbetrag in eine andere Währung umrechnen?;1;Währungsrechner.txt;593-890;0.8892626882924015;1;1;1.0;1.0
42;Wie kann ich einen Geldbetrag in eine andere Währung umrechnen?;2;Währungsrechner.txt;372-665;0.8695628340555455;1;;;
42;Wie kann ich einen Geldbetrag in eine andere Währung umrechnen?;3;Währungsrechner.txt;773-1066;0.8678566898411132;1;;;
43;Wie funktioniert der Schnellzugriff auf den Währungsrechner über das App-Symbol?;1;Währungsrechner.txt;1067-1342;0.8979682516646047;1;1;1.0;1.0
43;Wie funktioniert der Schnellzugriff auf den Währungsrechner über das App-Symbol?;2;Währungsrechner.txt;1026-1235;0.8886761436803896;1;;;
43;Wie funktioniert der Schnellzugriff auf den Währungsrechner über das App-Symbol?;3;Währungsrechner.txt;372-665;0.8807787816228261;1;;;
44;Ist der Währungsrechner bei Android ohne App-Start nutzbar?;1;Währungsrechner.txt;1026-1235;0.9048775392274506;1;1;1.0;1.0
44;Ist der Währungsrechner bei Android ohne App-Start nutzbar?;2;Währungsrechner.txt;1067-1342;0.8899361631856376;1;;;
44;Ist der Währungsrechner bei Android ohne App-Start nutzbar?;3;Währungsrechner.txt;875-1152;0.8480377818124014;1;;;
45;Wie greife ich im George-Profil auf den Währungsrechner zu?;1;Währungsrechner.txt;372-665;0.9149004969609724;1;1;1.0;1.0
45;Wie greife ich im George-Profil auf den Währungsrechner zu?;2;Währungsrechner.txt;477-772;0.907415838459612;1;;;
45;Wie greife ich im George-Profil auf den Währungsrechner zu?;3;Währungsrechner.txt;593-890;0.9026036484480623;1;;;
46;Wie kann man den Dunkel-Modus in der George-App aktivieren?;1;George im Dunkel-Modus verwenden.txt;1792-2051;0.9323198886632963;1;1;1.0;1.0
46;Wie kann man den Dunkel-Modus in der George-App aktivieren?;2;George im Dunkel-Modus verwenden.txt;1941-2211;0.9257275631786116;1;;;
46;Wie kann man den Dunkel-Modus in der George-App aktivieren?;3;George im Dunkel-Modus verwenden.txt;291-539;0.9251612941922729;1;;;
47;Welche Schritte sind nötig, um die Bildschirmdarstellung in der Android-Version von George zu;1;George im Dunkel-Modus verwenden.txt;661-855;0.8257852759900595;1;1;1.0;1.0
47;Welche Schritte sind nötig, um die Bildschirmdarstellung in der Android-Version von George zu;2;Google Pay.txt;2007-2280;0.8258212804368692;1;;;
47;Welche Schritte sind nötig, um die Bildschirmdarstellung in der Android-Version von George zu;3;So starten Sie die George App auf einem neuen Gerät (George ID).txt;5933-6201;0.8240236449123217;1;;;
48;ändern?;1;Georges Sprache ändern.txt;2793-3084;0.8333126890905997;1;1;1.0;1.0
48;ändern?;2;Bring Farbe in deine Konten und Karten.txt;787-1065;0.8203915827400495;1;;;
48;ändern?;3;Neue Überweisung mit George.txt;6127-6397;0.8173420556278499;1;;;
49;Welche Optionen bietet die iOS-App zur Anpassung des Erscheinungsbildes?;1;So ändern Sie Ihr App-Symbol.txt;356-635;0.8621203468285241;1;1;1.0;1.0
49;Welche Optionen bietet die iOS-App zur Anpassung des Erscheinungsbildes?;2;George im Dunkel-Modus verwenden.txt;661-855;0.8493561074110966;1;;;
49;Welche Optionen bietet die iOS-App zur Anpassung des Erscheinungsbildes?;3;So ändern Sie Ihr App-Symbol.txt;437-695;0.8475550321532425;1;;;
50;Was passiert, wenn man die Geräteeinstellungen für den Dunkel-Modus übernimmt?;1;George im Dunkel-Modus verwenden.txt;1857-2132;0.8776488605215866;1;1;1.0;1.0
50;Was passiert, wenn man die Geräteeinstellungen für den Dunkel-Modus übernimmt?;2;George im Dunkel-Modus verwenden.txt;1941-2211;0.8742831981832162;1;;;
50;Was passiert, wenn man die Geräteeinstellungen für den Dunkel-Modus übernimmt?;3;George im Dunkel-Modus verwenden.txt;2052-2345;0.8726275651981139;1;;;
51;Wo in den Einstellungen findet man die Auswahl zwischen Hell- und Dunkel-Modus?;1;George im Dunkel-Modus verwenden.txt;2052-2345;0.9051486971599011;1;1;1.0;1.0
51;Wo in den Einstellungen findet man die Auswahl zwischen Hell- und Dunkel-Modus?;2;George im Dunkel-Modus verwenden.txt;1941-2211;0.8917546670697295;1;;;
51;Wo in den Einstellungen findet man die Auswahl zwischen Hell- und Dunkel-Modus?;3;George im Dunkel-Modus verwenden.txt;2175-2415;0.8902967273707114;1;;;
52;George App Dunkel-Modus einschalten Anleitung;1;George im Dunkel-Modus verwenden.txt;1857-2132;0.8931132213494543;1;1;1.0;1.0
52;George App Dunkel-Modus einschalten Anleitung;2;George im Dunkel-Modus verwenden.txt;182-478;0.8899454722187641;1;;;
52;George App Dunkel-Modus einschalten Anleitung;3;George im Dunkel-Modus verwenden.txt;291-539;0.8884825437522523;1;;;
53;Darstellung ändern Android George App;1;George im Dunkel-Modus verwenden.txt;661-855;0.913685012214092;1;1;1.0;1.0
53;Darstellung ändern Android George App;2;So ändern Sie Ihr App-Symbol.txt;273-546;0.876930331037983;1;;;
53;Darstellung ändern Android George App;3;So ändern Sie Ihr App-Symbol.txt;798-1091;0.8759826615302991;1;;;
54;Dunkel-Modus iPhone George App konfigurieren;1;George im Dunkel-Modus verwenden.txt;1792-2051;0.9263485839680121;1;1;1.0;1.0
54;Dunkel-Modus iPhone George App konfigurieren;2;George im Dunkel-Modus verwenden.txt;291-539;0.922866737901213;1;;;
54;Dunkel-Modus iPhone George App konfigurieren;3;George im Dunkel-Modus verwenden.txt;182-478;0.9219462546814974;1;;;
55;George App übernimmt Geräteeinstellungen für Darstellung;1;George im Dunkel-Modus verwenden.txt;661-855;0.8921578545295983;1;1;1.0;1.0
55;George App übernimmt Geräteeinstellungen für Darstellung;2;George im Dunkel-Modus verwenden.txt;1397-1670;0.8784177312584829;1;;;
55;George App übernimmt Geräteeinstellungen für Darstellung;3;George im Dunkel-Modus verwenden.txt;1529-1823;0.8723435355811767;1;;;
56;Dunkel- oder Hellmodus Auswahl in den Einstellungen George;1;George im Dunkel-Modus verwenden.txt;1291-1562;0.9288136261002222;1;1;1.0;1.0
56;Dunkel- oder Hellmodus Auswahl in den Einstellungen George;2;George im Dunkel-Modus verwenden.txt;1941-2211;0.9240269382197155;1;;;
56;Dunkel- oder Hellmodus Auswahl in den Einstellungen George;3;George im Dunkel-Modus verwenden.txt;1397-1670;0.9185712883433661;1;;;
57;George Sprache ändern Anleitung;1;Georges Sprache ändern.txt;2793-3084;0.8997492379717364;1;1;1.0;1.0
57;George Sprache ändern Anleitung;2;Georges Sprache ändern.txt;2516-2800;0.8968929404792276;1;;;
57;George Sprache ändern Anleitung;3;Georges Sprache ändern.txt;2104-2313;0.8949481880618572;1;;;
58;Verfügbare Sprachen in George App;1;Georges Sprache ändern.txt;165-462;0.9206994793967467;1;1;1.0;1.0
58;Verfügbare Sprachen in George App;2;Georges Sprache ändern.txt;342-638;0.9162350194603976;1;;;
58;Verfügbare Sprachen in George App;3;Georges Sprache ändern.txt;2104-2313;0.905030880354067;1;;;
59;Unterschied Browser- und App-Spracheinstellungen George;1;Georges Sprache ändern.txt;2104-2313;0.902218202541998;1;1;1.0;1.0
59;Unterschied Browser- und App-Spracheinstellungen George;2;Georges Sprache ändern.txt;342-638;0.9017957241894036;1;;;
59;Unterschied Browser- und App-Spracheinstellungen George;3;Georges Sprache ändern.txt;2428-2707;0.8997386900484335;1;;;
60;KI-unterstützte Sprachen in George;1;Georges Sprache ändern.txt;165-462;0.8783348462953651;1;1;1.0;1.0
60;KI-unterstützte Sprachen in George;2;Georges Sprache ändern.txt;342-638;0.8763136765866895;1;;;
60;KI-unterstützte Sprachen in George;3;Georges Sprache ändern.txt;463-747;0.8638230290414803;1;;;
61;Einfluss Spracheinstellung auf Vertragssprache George;1;Georges Sprache ändern.txt;1471-1764;0.9051743937180707;1;1;1.0;1.0
61;Einfluss Spracheinstellung auf Vertragssprache George;2;Georges Sprache ändern.txt;1246-1521;0.8871689333473194;1;;;
61;Einfluss Spracheinstellung auf Vertragssprache George;3;Georges Sprache ändern.txt;1350-1645;0.8871240031832571;1;;;
62;Wie ändere ich die Sprache in der George App?;1;Georges Sprache ändern.txt;2104-2313;0.9295464537928235;1;1;1.0;1.0
62;Wie ändere ich die Sprache in der George App?;2;Georges Sprache ändern.txt;1939-2224;0.9160597413359695;1;;;
62;Wie ändere ich die Sprache in der George App?;3;Georges Sprache ändern.txt;165-462;0.9147023271611537;1;;;
63;Welche Sprachen unterstützt George?;1;Georges Sprache ändern.txt;165-462;0.8863337237644688;1;1;1.0;1.0
63;Welche Sprachen unterstützt George?;2;Georges Sprache ändern.txt;1881-2138;0.8783199492057099;1;;;
63;Welche Sprachen unterstützt George?;3;Georges Sprache ändern.txt;342-638;0.8773339421354092;1;;;
64;Welche Sprachoptionen gibt es in der George Webversion?;1;Georges Sprache ändern.txt;2428-2707;0.8959070084104188;1;1;1.0;1.0
64;Welche Sprachoptionen gibt es in der George Webversion?;2;Georges Sprache ändern.txt;1881-2138;0.8876399112401879;1;;;
64;Welche Sprachoptionen gibt es in der George Webversion?;3;Georges Sprache ändern.txt;463-747;0.8849481483815913;1;;;
65;Was sind KI-übersetzte Sprachen bei George?;1;Georges Sprache ändern.txt;165-462;0.8637671269102221;1;1;1.0;1.0
65;Was sind KI-übersetzte Sprachen bei George?;2;Georges Sprache ändern.txt;342-638;0.8539784797548607;1;;;
65;Was sind KI-übersetzte Sprachen bei George?;3;Georges Sprache ändern.txt;1881-2138;0.8477738244770994;1;;;
66;Hat die George-Spracheinstellung Auswirkungen auf Vertragsdetails?;1;Georges Sprache ändern.txt;1471-1764;0.8610002725886553;1;1;1.0;1.0
66;Hat die George-Spracheinstellung Auswirkungen auf Vertragsdetails?;2;Georges Sprache ändern.txt;1246-1521;0.8523773243860909;1;;;
66;Hat die George-Spracheinstellung Auswirkungen auf Vertragsdetails?;3;Georges Sprache ändern.txt;1350-1645;0.8450998317876116;1;;;
67;Wie funktioniert ein autorisierter Anruf in der George App?;1;Autorisierter Anruf.txt;666-946;0.8820645699586607;1;1;1.0;1.0
67;Wie funktioniert ein autorisierter Anruf in der George App?;2;Autorisierter Anruf.txt;153-440;0.8762515665809889;1;;;
67;Wie funktioniert ein autorisierter Anruf in der George App?;3;Benachrichtigungen von George.txt;1536-1802;0.8759143543308145;1;;;
68;Welche Schritte sind notwendig, um über George einen Anruf zu starten?;1;Autorisierter Anruf.txt;848-1088;0.8810892371655371;1;1;1.0;1.0
68;Welche Schritte sind notwendig, um über George einen Anruf zu starten?;2;Autorisierter Anruf.txt;666-946;0.8792624367954001;1;;;
68;Welche Schritte sind notwendig, um über George einen Anruf zu starten?;3;So starten Sie die George App auf einem neuen Gerät (George ID).txt;763-1053;0.8741468553652865;1;;;
69;Welche Themen können beim autorisierten Anruf ausgewählt werden?;1;Autorisierter Anruf.txt;896-1193;0.8646963007985475;1;1;1.0;1.0
69;Welche Themen können beim autorisierten Anruf ausgewählt werden?;2;Betreuer:in kontaktieren.txt;959-1198;0.8475155097885267;1;;;
69;Welche Themen können beim autorisierten Anruf ausgewählt werden?;3;Termin vereinbaren.txt;865-1163;0.8438590359758651;1;;;
70;Was passiert, wenn man über die George App anruft?;1;Autorisierter Anruf.txt;350-643;0.8781299703895791;1;1;1.0;1.0
