Query ID;Query;Retrieved Passage ID;Document Title;Position;Cosine Similarity;Relevance Score;Hits@3;MRR@3;Precision@3
10;Nutzung von Labels und Kontakten für Geschäftsvorgänge;1;Get to know George Pro.txt;13963-14260;0.3927353490314739;0;0;0.0;0.0
10;Nutzung von Labels und Kontakten für Geschäftsvorgänge;2;Get to know George Pro.txt;8828-9126;0.37316935647567945;0;;;
10;Nutzung von Labels und Kontakten für Geschäftsvorgänge;3;Your Savings Account Overview.txt;3205-3504;0.36389464961617574;0;;;
11;George Benachrichtigungen aktivieren;1;How and Where You Receive Notifications.txt;2727-3021;0.5493291458764438;1;1;1.0;1.0
11;George Benachrichtigungen aktivieren;2;Credit Card Notifications from George.txt;1276-1575;0.5359927937695546;1;;;
11;George Benachrichtigungen aktivieren;3;Credit Card Notifications from George.txt;4801-5094;0.5201537888939397;1;;;
12;Push-Benachrichtigungen Themenauswahl;1;Credit Card Notifications from George.txt;3741-4037;0.41336032338575235;1;1;1.0;0.3333333333333333
12;Push-Benachrichtigungen Themenauswahl;2;Credit Card Notifications from George.txt;770-1068;0.3755498552635238;0;;;
12;Push-Benachrichtigungen Themenauswahl;3;Credit Card Notifications from George.txt;2861-3159;0.3609775804877142;0;;;
13;George Konto Transaktionsbenachrichtigungen;1;How and Where You Receive Notifications.txt;2976-3274;0.534361171097748;1;1;1.0;1.0
13;George Konto Transaktionsbenachrichtigungen;2;How and Where You Receive Notifications.txt;3077-3368;0.5263450776442384;1;;;
13;George Konto Transaktionsbenachrichtigungen;3;How and Where You Receive Notifications.txt;1882-2180;0.5174470754771097;1;;;
14;Benachrichtigungen in Systemeinstellungen aktivieren;1;How and Where You Receive Notifications.txt;1611-1884;0.4564237383736774;1;1;1.0;1.0
14;Benachrichtigungen in Systemeinstellungen aktivieren;2;Credit Card Notifications from George.txt;4548-4844;0.454241474717479;1;;;
14;Benachrichtigungen in Systemeinstellungen aktivieren;3;How and Where You Receive Notifications.txt;1439-1732;0.4034982130901543;1;;;
15;Benachrichtigung bei Währungsumrechnung George;1;How and Where You Receive Notifications.txt;3077-3368;0.5287477610795015;1;1;1.0;1.0
15;Benachrichtigung bei Währungsumrechnung George;2;How and Where You Receive Notifications.txt;2976-3274;0.5044119142692196;1;;;
15;Benachrichtigung bei Währungsumrechnung George;3;How and Where You Receive Notifications.txt;1882-2180;0.5041150914477244;1;;;
16;Wie aktiviere ich Benachrichtigungen in George?;1;How and Where You Receive Notifications.txt;2727-3021;0.5602918431335531;1;1;1.0;1.0
16;Wie aktiviere ich Benachrichtigungen in George?;2;How and Where You Receive Notifications.txt;341-640;0.5514909498051955;1;;;
16;Wie aktiviere ich Benachrichtigungen in George?;3;Credit Card Notifications from George.txt;569-863;0.5430788457590165;1;;;
17;Benachrichtigungen über George einstellen;1;How and Where You Receive Notifications.txt;341-640;0.5330100636035682;1;1;1.0;1.0
17;Benachrichtigungen über George einstellen;2;How and Where You Receive Notifications.txt;442-740;0.518736159902373;1;;;
17;Benachrichtigungen über George einstellen;3;Credit Card Notifications from George.txt;1276-1575;0.5124293559307873;1;;;
18;Für welche Themen kann man Benachrichtigungen in George erhalten?;1;How and Where You Receive Notifications.txt;1197-1496;0.6055369070484728;1;1;1.0;1.0
18;Für welche Themen kann man Benachrichtigungen in George erhalten?;2;How and Where You Receive Notifications.txt;2727-3021;0.5860291433633686;1;;;
18;Für welche Themen kann man Benachrichtigungen in George erhalten?;3;Credit Card Notifications from George.txt;770-1068;0.5689549042652657;1;;;
19;Benachrichtigungsthemen bei George bearbeiten;1;Credit Card Notifications from George.txt;1388-1685;0.46452550009069526;1;1;1.0;1.0
19;Benachrichtigungsthemen bei George bearbeiten;2;Credit Card Notifications from George.txt;1276-1575;0.4613576394059302;1;;;
19;Benachrichtigungsthemen bei George bearbeiten;3;How and Where You Receive Notifications.txt;341-640;0.45993721860072445;1;;;
20;Wie informiert George über Kontobewegungen?;1;How and Where You Receive Notifications.txt;1882-2180;0.5498761797877034;1;1;1.0;1.0
20;Wie informiert George über Kontobewegungen?;2;How and Where You Receive Notifications.txt;3077-3368;0.5481706842631142;1;;;
20;Wie informiert George über Kontobewegungen?;3;How and Where You Receive Notifications.txt;2976-3274;0.5390072631274931;1;;;
21;George Push bei Transaktionen;1;Create a New Transfer with George.txt;384-680;0.46726043993854305;1;1;1.0;1.0
21;George Push bei Transaktionen;2;Quick search with Filters.txt;783-1079;0.4472786803156529;1;;;
21;George Push bei Transaktionen;3;How and Where You Receive Notifications.txt;2976-3274;0.4447025664772212;1;;;
22;Systemeinstellungen für Benachrichtigungen aktivieren;1;How and Where You Receive Notifications.txt;1611-1884;0.42694165141716633;1;1;1.0;0.6666666666666666
22;Systemeinstellungen für Benachrichtigungen aktivieren;2;Credit Card Notifications from George.txt;4548-4844;0.42206084700611735;1;;;
22;Systemeinstellungen für Benachrichtigungen aktivieren;3;How and Where You Receive Notifications.txt;1098-1396;0.39042504678673984;0;;;
23;George Benachrichtigungen im Handy aktivieren;1;Credit Card Notifications from George.txt;4548-4844;0.519849059623771;1;1;1.0;1.0
23;George Benachrichtigungen im Handy aktivieren;2;Credit Card Notifications from George.txt;1276-1575;0.5130802273521238;1;;;
23;George Benachrichtigungen im Handy aktivieren;3;Credit Card Notifications from George.txt;1388-1685;0.5079486469264927;1;;;
24;George Benachrichtigung bei Kartenzahlung mit Fremdwährung;1;Credit Card Notifications from George.txt;4038-4336;0.5211087528847084;1;1;1.0;1.0
24;George Benachrichtigung bei Kartenzahlung mit Fremdwährung;2;How and Where You Receive Notifications.txt;1882-2180;0.5094940982777066;1;;;
24;George Benachrichtigung bei Kartenzahlung mit Fremdwährung;3;How and Where You Receive Notifications.txt;3077-3368;0.5094699002294156;1;;;
25;Push bei Währungsumrechnung aktivieren;1;Send now: Instant Payments (SEPA).txt;2214-2511;0.35804148716161455;0;0;0.0;0.0
25;Push bei Währungsumrechnung aktivieren;2;Account Settings.txt;2066-2358;0.3441299941074962;0;;;
25;Push bei Währungsumrechnung aktivieren;3;Send now: Instant Payments (SEPA).txt;3155-3451;0.3380242013072863;0;;;
26;Wie kann man das App-Symbol in der George App ändern?;1;How to Change Your App Icon.txt;170-466;0.5884453313575932;1;1;1.0;1.0
26;Wie kann man das App-Symbol in der George App ändern?;2;How to Change Your App Icon.txt;0-299;0.5711989999780813;1;;;
26;Wie kann man das App-Symbol in der George App ändern?;3;George Help: Get Started with the George App on a New Device (s Identity).txt;5962-6258;0.5552685056861252;1;;;
27;Welche Farboptionen stehen beim Ändern des App-Symbols zur Verfügung?;1;How to Change Your App Icon.txt;981-1277;0.5720570012373549;1;1;1.0;1.0
27;Welche Farboptionen stehen beim Ändern des App-Symbols zur Verfügung?;2;How to Change Your App Icon.txt;786-1083;0.4636214795038961;1;;;
27;Welche Farboptionen stehen beim Ändern des App-Symbols zur Verfügung?;3;How to Change Your App Icon.txt;170-466;0.4247455704177894;1;;;
28;Ist das Ändern des App-Symbols auch auf Android möglich?;1;Credit Card Features.txt;2412-2704;0.4278909684797735;1;1;1.0;1.0
28;Ist das Ändern des App-Symbols auch auf Android möglich?;2;How to Change Your App Icon.txt;981-1277;0.4277336832975185;1;;;
28;Ist das Ändern des App-Symbols auch auf Android möglich?;3;Apple Pay.txt;5307-5601;0.4029016153261736;1;;;
29;Wo in der George App befindet sich die Option zum Ändern des App-Symbols?;1;How to Change Your App Icon.txt;981-1277;0.5667309814065491;1;1;1.0;1.0
29;Wo in der George App befindet sich die Option zum Ändern des App-Symbols?;2;How to Change Your App Icon.txt;0-299;0.5200686994955379;1;;;
29;Wo in der George App befindet sich die Option zum Ändern des App-Symbols?;3;How to Change Your App Icon.txt;170-466;0.5198139391303743;1;;;
30;Kann das App-Symbol in der George App jederzeit geändert werden?;1;How to Change Your App Icon.txt;170-466;0.5591642577011016;1;1;1.0;1.0
30;Kann das App-Symbol in der George App jederzeit geändert werden?;2;George Help: Get Started with the George App on a New Device (s Identity).txt;5860-6159;0.51680031162417;1;;;
30;Kann das App-Symbol in der George App jederzeit geändert werden?;3;George Help: Get Started with the George App on a New Device (s Identity).txt;5962-6258;0.5044183965727811;1;;;
31;George App Symbol ändern – wie funktioniert das?;1;How to Change Your App Icon.txt;170-466;0.588542843195045;1;1;1.0;1.0
31;George App Symbol ändern – wie funktioniert das?;2;Currency Converter.txt;1233-1532;0.5506605533430091;1;;;
31;George App Symbol ändern – wie funktioniert das?;3;How to Change Your App Icon.txt;0-299;0.5461681148470399;1;;;
32;App-Symbol Farben in der George App – welche Auswahl gibt es?;1;Colour up.txt;439-737;0.5602697500505203;1;1;1.0;1.0
32;App-Symbol Farben in der George App – welche Auswahl gibt es?;2;How to Change Your App Icon.txt;981-1277;0.5439889372329826;1;;;
32;App-Symbol Farben in der George App – welche Auswahl gibt es?;3;How to Change Your App Icon.txt;170-466;0.5064661227221142;1;;;
33;App-Symbol anpassen – wann wird Android unterstützt?;1;Credit Card Features.txt;2412-2704;0.40646047002272256;1;1;1.0;0.6666666666666666
33;App-Symbol anpassen – wann wird Android unterstützt?;2;George Help: Get Started with the George App on a New Device (s Identity).txt;4291-4590;0.4009470529011334;1;;;
33;App-Symbol anpassen – wann wird Android unterstützt?;3;How to Change Your App Icon.txt;681-980;0.3903851356126724;0;;;
34;Menüpfad zum App-Symbol ändern in George – wo finde ich ihn?;1;How to Change George's Language.txt;1717-2016;0.4724735853417053;1;1;1.0;1.0
34;Menüpfad zum App-Symbol ändern in George – wo finde ich ihn?;2;George Help: Get Started with the George App on a New Device (s Identity).txt;5962-6258;0.47170668909569874;1;;;
34;Menüpfad zum App-Symbol ändern in George – wo finde ich ihn?;3;How to Change George's Language.txt;1915-2187;0.47081133764076166;1;;;
35;App-Icon in George App zurücksetzen oder neu wählen – ist das möglich?;1;How to Change Your App Icon.txt;170-466;0.5079377915793788;1;1;1.0;1.0
35;App-Icon in George App zurücksetzen oder neu wählen – ist das möglich?;2;George Help: Get Started with the George App on a New Device (s Identity).txt;5860-6159;0.5058794993050619;1;;;
35;App-Icon in George App zurücksetzen oder neu wählen – ist das möglich?;3;How to Change Your App Icon.txt;981-1277;0.5018847376153714;1;;;
36;Währungsrechner in George finden;1;How to Search & Find Transactions with George.txt;277-572;0.47525155659014506;1;1;1.0;1.0
36;Währungsrechner in George finden;2;Tips & Tricks for your Search.txt;2681-2976;0.45275169355175315;1;;;
36;Währungsrechner in George finden;3;How to Search & Find Transactions with George.txt;177-474;0.4468734996033479;1;;;
37;Betrag umrechnen in Fremdwährung;1;Special Transfers: International.txt;2977-3275;0.49401853752444225;1;1;1.0;1.0
37;Betrag umrechnen in Fremdwährung;2;Special Transfers: International.txt;3077-3371;0.48321024317608474;1;;;
37;Betrag umrechnen in Fremdwährung;3;Create a New Transfer with George.txt;1666-1963;0.465107329556709;1;;;
38;App-Symbol gedrückt halten für Währungsrechner;1;Geo Control.txt;2660-2952;0.41938638877760337;1;1;1.0;1.0
38;App-Symbol gedrückt halten für Währungsrechner;2;Currency Converter.txt;879-1178;0.4082589228428311;1;;;
38;App-Symbol gedrückt halten für Währungsrechner;3;Currency Converter.txt;1132-1427;0.4001831873268673;1;;;
39;Währungsrechner ohne App öffnen Android;1;Currency Converter.txt;879-1178;0.46978785691410635;1;1;1.0;1.0
39;Währungsrechner ohne App öffnen Android;2;Currency Converter.txt;1033-1329;0.4578588893421387;1;;;
39;Währungsrechner ohne App öffnen Android;3;Debit Card Features.txt;2677-2972;0.44693418223089093;1;;;
40;George Profil Währungsrechner Zugriff;1;Get to know George Pro.txt;3010-3309;0.4568436740160663;1;1;1.0;1.0
40;George Profil Währungsrechner Zugriff;2;Currency Converter.txt;255-553;0.45227870909760326;1;;;
40;George Profil Währungsrechner Zugriff;3;Get to know George Pro.txt;2912-3208;0.4455091332034;1;;;
41;Wo befindet sich der Währungsrechner in George?;1;Currency Converter.txt;255-553;0.44529012737110235;1;1;1.0;1.0
41;Wo befindet sich der Währungsrechner in George?;2;Currency Converter.txt;151-450;0.4360509247928676;1;;;
41;Wo befindet sich der Währungsrechner in George?;3;Manage your Accounts & Cards.txt;365-663;0.4312598415548077;1;;;
42;Wie kann ich einen Geldbetrag in eine andere Währung umrechnen?;1;Special Transfers: International.txt;3077-3371;0.5118701887771713;1;1;1.0;1.0
42;Wie kann ich einen Geldbetrag in eine andere Währung umrechnen?;2;Create a New Transfer with George.txt;1666-1963;0.4975190129084753;1;;;
42;Wie kann ich einen Geldbetrag in eine andere Währung umrechnen?;3;Special Transfers: International.txt;2977-3275;0.4857677660961175;1;;;
43;Wie funktioniert der Schnellzugriff auf den Währungsrechner über das App-Symbol?;1;Apple Pay.txt;1459-1756;0.4262699080473091;1;1;1.0;1.0
43;Wie funktioniert der Schnellzugriff auf den Währungsrechner über das App-Symbol?;2;Apple Pay.txt;1184-1482;0.42519851362377903;1;;;
43;Wie funktioniert der Schnellzugriff auf den Währungsrechner über das App-Symbol?;3;Currency Converter.txt;879-1178;0.4222809568892849;1;;;
44;Ist der Währungsrechner bei Android ohne App-Start nutzbar?;1;Currency Converter.txt;879-1178;0.4300728361309637;1;1;1.0;1.0
44;Ist der Währungsrechner bei Android ohne App-Start nutzbar?;2;What's the Difference between a Debit Card and a Credit Card?.txt;1515-1811;0.42138553946472745;1;;;
44;Ist der Währungsrechner bei Android ohne App-Start nutzbar?;3;Currency Converter.txt;1033-1329;0.41973573466779907;1;;;
45;Wie greife ich im George-Profil auf den Währungsrechner zu?;1;Manage your Accounts & Cards.txt;365-663;0.49886679253214883;1;1;1.0;1.0
45;Wie greife ich im George-Profil auf den Währungsrechner zu?;2;Create Summary Cards.txt;465-762;0.49600277416698835;1;;;
45;Wie greife ich im George-Profil auf den Währungsrechner zu?;3;How to Open a New Savings Account.txt;3580-3874;0.4950936875566714;1;;;
46;Wie kann man den Dunkel-Modus in der George-App aktivieren?;1;How to Use George in Dark Mode.txt;1563-1853;0.5404937315228158;1;1;1.0;1.0
46;Wie kann man den Dunkel-Modus in der George-App aktivieren?;2;How to Use George in Dark Mode.txt;901-1200;0.5219836380158938;1;;;
46;Wie kann man den Dunkel-Modus in der George-App aktivieren?;3;How to Use George in Dark Mode.txt;1093-1386;0.5212631628924084;1;;;
47;Welche Schritte sind nötig, um die Bildschirmdarstellung in der Android-Version von George zu;1;How to Use George in Dark Mode.txt;1563-1853;0.5039904580216094;1;1;1.0;1.0
47;Welche Schritte sind nötig, um die Bildschirmdarstellung in der Android-Version von George zu;2;Get Started with the George App on a New Device (George ID).txt;1368-1667;0.4971191679740325;1;;;
47;Welche Schritte sind nötig, um die Bildschirmdarstellung in der Android-Version von George zu;3;George Help: Get Started with the George App on a New Device (s Identity).txt;1783-2079;0.4857034852360421;1;;;
48;ändern?;1;A Picture tells a 1000 Words.txt;2350-2649;0.2706470532705587;0;0;0.0;0.0
48;ändern?;2;A Picture tells a 1000 Words.txt;2450-2748;0.2643871022768914;0;;;
48;ändern?;3;Standing Orders.txt;5804-6100;0.2557843574494819;0;;;
49;Welche Optionen bietet die iOS-App zur Anpassung des Erscheinungsbildes?;1;How to Use George in Dark Mode.txt;1093-1386;0.4406994010385265;1;1;1.0;1.0
49;Welche Optionen bietet die iOS-App zur Anpassung des Erscheinungsbildes?;2;How to Change Your App Icon.txt;981-1277;0.4211707172816678;1;;;
49;Welche Optionen bietet die iOS-App zur Anpassung des Erscheinungsbildes?;3;Apple Pay.txt;721-1018;0.41176261403432757;1;;;
50;Was passiert, wenn man die Geräteeinstellungen für den Dunkel-Modus übernimmt?;1;How to Use George in Dark Mode.txt;1662-1955;0.525656041950682;1;1;1.0;1.0
50;Was passiert, wenn man die Geräteeinstellungen für den Dunkel-Modus übernimmt?;2;How to Use George in Dark Mode.txt;1187-1458;0.5182884326887388;1;;;
50;Was passiert, wenn man die Geräteeinstellungen für den Dunkel-Modus übernimmt?;3;How to Use George in Dark Mode.txt;1093-1386;0.4988082665513159;1;;;
51;Wo in den Einstellungen findet man die Auswahl zwischen Hell- und Dunkel-Modus?;1;How to Use George in Dark Mode.txt;1662-1955;0.5181096980911075;1;1;1.0;1.0
51;Wo in den Einstellungen findet man die Auswahl zwischen Hell- und Dunkel-Modus?;2;How to Use George in Dark Mode.txt;1865-2083;0.5118403562963595;1;;;
51;Wo in den Einstellungen findet man die Auswahl zwischen Hell- und Dunkel-Modus?;3;How to Use George in Dark Mode.txt;1760-2055;0.5103968018147;1;;;
52;George App Dunkel-Modus einschalten Anleitung;1;How to Use George in Dark Mode.txt;1563-1853;0.5884358531910264;1;1;1.0;1.0
52;George App Dunkel-Modus einschalten Anleitung;2;How to Use George in Dark Mode.txt;1369-1667;0.5670589123509355;1;;;
52;George App Dunkel-Modus einschalten Anleitung;3;How to Use George in Dark Mode.txt;1991-2286;0.5384746273845278;1;;;
53;Darstellung ändern Android George App;1;How to Change Your App Icon.txt;170-466;0.5074971299376246;1;1;1.0;1.0
53;Darstellung ändern Android George App;2;Get Started with the George App on a New Device (George ID).txt;4961-5257;0.46158275120227876;1;;;
53;Darstellung ändern Android George App;3;George Help: Get Started with the George App on a New Device (s Identity).txt;5860-6159;0.45472488204184225;1;;;
54;Dunkel-Modus iPhone George App konfigurieren;1;How to Use George in Dark Mode.txt;1093-1386;0.5369408565334672;1;1;1.0;1.0
54;Dunkel-Modus iPhone George App konfigurieren;2;How to Use George in Dark Mode.txt;1187-1458;0.48540729695833684;1;;;
54;Dunkel-Modus iPhone George App konfigurieren;3;How to Use George in Dark Mode.txt;1563-1853;0.4765292694300587;1;;;
55;George App übernimmt Geräteeinstellungen für Darstellung;1;How to Use George in Dark Mode.txt;1093-1386;0.5095836972838119;1;1;1.0;1.0
55;George App übernimmt Geräteeinstellungen für Darstellung;2;Get Started with the George App on a New Device (George ID).txt;3339-3635;0.5044411043361297;1;;;
55;George App übernimmt Geräteeinstellungen für Darstellung;3;Get Started with the George App on a New Device (George ID).txt;1368-1667;0.5042761952868525;1;;;
56;Dunkel- oder Hellmodus Auswahl in den Einstellungen George;1;How to Use George in Dark Mode.txt;1890-2187;0.5997871478161807;1;1;1.0;1.0
56;Dunkel- oder Hellmodus Auswahl in den Einstellungen George;2;How to Use George in Dark Mode.txt;1187-1458;0.5901612558392599;1;;;
56;Dunkel- oder Hellmodus Auswahl in den Einstellungen George;3;How to Use George in Dark Mode.txt;1865-2083;0.5709838446255677;1;;;
57;George Sprache ändern Anleitung;1;How to Change George's Language.txt;2295-2588;0.5499565023355627;1;1;1.0;1.0
57;George Sprache ändern Anleitung;2;How to Change George's Language.txt;2175-2473;0.5475691006264842;1;;;
57;George Sprache ändern Anleitung;3;How to Change George's Language.txt;177-472;0.5451995948494985;1;;;
58;Verfügbare Sprachen in George App;1;George Help: Get Started with the George App on a New Device (s Identity).txt;5860-6159;0.4980095971108164;1;1;1.0;1.0
58;Verfügbare Sprachen in George App;2;How to Change George's Language.txt;177-472;0.49771543493546744;1;;;
58;Verfügbare Sprachen in George App;3;How to Change George's Language.txt;1995-2294;0.4968662919806931;1;;;
59;Unterschied Browser- und App-Spracheinstellungen George;1;How to Change George's Language.txt;1995-2294;0.4935698139972148;1;1;1.0;1.0
59;Unterschied Browser- und App-Spracheinstellungen George;2;George Help: Get Started with the George App on a New Device (s Identity).txt;5962-6258;0.49038122428518727;1;;;
59;Unterschied Browser- und App-Spracheinstellungen George;3;George Help: Get Started with the George App on a New Device (s Identity).txt;5860-6159;0.4872206632154894;1;;;
60;KI-unterstützte Sprachen in George;1;How to Change George's Language.txt;471-768;0.4448847566137618;1;1;1.0;1.0
60;KI-unterstützte Sprachen in George;2;How to Change George's Language.txt;571-869;0.44418951973653126;1;;;
60;KI-unterstützte Sprachen in George;3;How to Change George's Language.txt;177-472;0.4161170581404271;1;;;
61;Einfluss Spracheinstellung auf Vertragssprache George;1;How to Change George's Language.txt;1418-1716;0.5312000666848914;1;1;1.0;1.0
61;Einfluss Spracheinstellung auf Vertragssprache George;2;How to Change George's Language.txt;1337-1609;0.5054305168319575;1;;;
61;Einfluss Spracheinstellung auf Vertragssprache George;3;How to Change George's Language.txt;1995-2294;0.4988579367475466;1;;;
62;Wie ändere ich die Sprache in der George App?;1;How to Change George's Language.txt;177-472;0.5520283986374392;1;1;1.0;1.0
62;Wie ändere ich die Sprache in der George App?;2;George Help: Get Started with the George App on a New Device (s Identity).txt;5962-6258;0.530547452685405;1;;;
62;Wie ändere ich die Sprache in der George App?;3;How to Change George's Language.txt;1995-2294;0.5276869041942083;1;;;
63;Welche Sprachen unterstützt George?;1;How to Change George's Language.txt;471-768;0.46062601760076616;1;1;1.0;1.0
63;Welche Sprachen unterstützt George?;2;How to Change George's Language.txt;1995-2294;0.4531660860124248;1;;;
63;Welche Sprachen unterstützt George?;3;How to Change George's Language.txt;177-472;0.44644626405189924;1;;;
64;Welche Sprachoptionen gibt es in der George Webversion?;1;How to Change George's Language.txt;177-472;0.508245124650482;1;1;1.0;1.0
64;Welche Sprachoptionen gibt es in der George Webversion?;2;How to Change George's Language.txt;1995-2294;0.4873682549976075;1;;;
64;Welche Sprachoptionen gibt es in der George Webversion?;3;How to Change George's Language.txt;2295-2588;0.48124549544431;1;;;
65;Was sind KI-übersetzte Sprachen bei George?;1;How to Change George's Language.txt;177-472;0.49698769859944064;1;1;1.0;1.0
65;Was sind KI-übersetzte Sprachen bei George?;2;How to Change George's Language.txt;1995-2294;0.48983974130272645;1;;;
65;Was sind KI-übersetzte Sprachen bei George?;3;How to Change George's Language.txt;2175-2473;0.48217955514003535;1;;;
66;Hat die George-Spracheinstellung Auswirkungen auf Vertragsdetails?;1;How to Change George's Language.txt;1418-1716;0.4371747263390254;1;1;1.0;1.0
66;Hat die George-Spracheinstellung Auswirkungen auf Vertragsdetails?;2;How to Use George in Dark Mode.txt;2188-2419;0.43361805019935395;1;;;
66;Hat die George-Spracheinstellung Auswirkungen auf Vertragsdetails?;3;How to Change George's Language.txt;1337-1609;0.4235034717409836;1;;;
67;Wie funktioniert ein autorisierter Anruf in der George App?;1;Get Started with the George App on a New Device (George ID).txt;1568-1862;0.5541325454195358;1;1;1.0;1.0
67;Wie funktioniert ein autorisierter Anruf in der George App?;2;George Help: Get Started with the George App on a New Device (s Identity).txt;5962-6258;0.5393164389180065;1;;;
67;Wie funktioniert ein autorisierter Anruf in der George App?;3;George Help: Get Started with the George App on a New Device (s Identity).txt;5860-6159;0.5356938265769478;1;;;
68;Welche Schritte sind notwendig, um über George einen Anruf zu starten?;1;Get Started with the George App on a New Device (George ID).txt;1568-1862;0.5669303406744637;1;1;1.0;1.0
68;Welche Schritte sind notwendig, um über George einen Anruf zu starten?;2;Get Started with the George App on a New Device (George ID).txt;1368-1667;0.5335023152326637;1;;;
68;Welche Schritte sind notwendig, um über George einen Anruf zu starten?;3;George Help: Get Started with the George App on a New Device (s Identity).txt;5962-6258;0.531171610050518;1;;;
69;Welche Themen können beim autorisierten Anruf ausgewählt werden?;1;Authorised Call.txt;984-1280;0.40519175987186923;1;1;1.0;0.3333333333333333
69;Welche Themen können beim autorisierten Anruf ausgewählt werden?;2;Message Your Advisor.txt;2307-2605;0.36835081868581987;0;;;
69;Welche Themen können beim autorisierten Anruf ausgewählt werden?;3;Google Pay.txt;1433-1730;0.35766578440750285;0;;;
70;Was passiert, wenn man über die George App anruft?;1;Get Started with the George App on a New Device (George ID).txt;1368-1667;0.5683856876819927;1;1;1.0;1.0
70;Was passiert, wenn man über die George App anruft?;2;Get Started with the George App on a New Device (George ID).txt;1568-1862;0.5644503789192454;1;;;
70;Was passiert, wenn man über die George App anruft?;3;George Help: Get Started with the George App on a New Device (s Identity).txt;5860-6159;0.562271889663885;1;;;
71;Ist ein autorisierter Anruf auch über den Webbrowser möglich?;1;Authorised Call.txt;356-654;0.38266377310711913;0;0;0.0;0.0
71;Ist ein autorisierter Anruf auch über den Webbrowser möglich?;2;Credit Card Notifications from George.txt;4548-4844;0.3668184034455038;0;;;
71;Ist ein autorisierter Anruf auch über den Webbrowser möglich?;3;How to Lock Your Debit Card.txt;759-1053;0.36349428741225465;0;;;
72;autorisierter Anruf George App Funktion;1;George Help: Get Started with the George App on a New Device (s Identity).txt;5860-6159;0.504782911852848;1;1;1.0;1.0
